기관코드,전체기관명,최하위기관명,차수,서열,소속기관차수,차상위기관코드,최상위기관코드,대표기관코드,유형분류_대,유형분류_중,유형분류_소,우편번호,행정동코드,소재지코드,나머지주소,지번,전화번호,팩스번호,생성일자,폐지일자,변경일자,존폐여부,이전기관코드
1493611,고용노동부 중앙노동위원회 사무처 조정심판국,조정심판국,4.0,2.0,1.0,1493609,1492000,1492000,1.0,4.0,05,30117.0,,1144010200,"정부세종청사 11동 3층,4층",000000000,,,20100705,,20170516.0,0,
1493612,고용노동부 중앙노동위원회 사무처 조정심판국 조정과,조정과,5.0,1.0,1.0,1493611,1492000,1492000,1.0,4.0,07,30117.0,,1144010200,중앙노동위원회,003700004,,,20100705,,20171220.0,0,
1493613,고용노동부 중앙노동위원회 사무처 조정심판국 심판1과,심판1과,5.0,3.0,1.0,1493611,1492000,1492000,1.0,4.0,07,30117.0,,1144010200,"정부세종청사 11동 3, 4층",003700004,,,20100705,,20171220.0,0,
1493614,고용노동부 중앙노동위원회 사무처 조정심판국 심판2과,심판2과,5.0,4.0,1.0,1493611,1492000,1492000,1.0,4.0,07,30117.0,,1144010200,"정부세종청사 11동 3, 4층",003700004,,,20100705,,20171220.0,0,
1493615,고용노동부 중앙노동위원회 사무처 조정심판국 법무지원과,법무지원과,5.0,5.0,1.0,1493611,1492000,1492000,1.0,4.0,07,30117.0,,1144010200,"정부세종청사 11동 3,4층",003700004,,,20100705,,20171220.0,0,
1493616,고용노동부 서울지방노동위원회 사무국 심판1과,심판1과,4.0,3.0,1.0,1492141,1492000,1492000,1.0,4.0,07,7295.0,,1168010800,서울지방노동위원회,000710000,,,20100705,,20171220.0,0,
1493617,고용노동부 서울지방노동위원회 사무국 심판2과,심판2과,4.0,4.0,1.0,1492141,1492000,1492000,1.0,4.0,07,7295.0,,1168010800,서울지방노동위원회,000000000,,,20100705,,20171220.0,0,
1493631,고용노동부 감사관 감사담당관,감사담당관,3.0,1.0,0.0,1492006,1492000,1492000,1.0,4.0,07,30117.0,,4129010700,정부세종청사 11동,000010000,02-6902-0801,02-6922-0830,20100705,,20171219.0,0,
1493632,고용노동부 운영지원과,운영지원과,2.0,16.0,0.0,1492000,1492000,1492000,1.0,4.0,07,,,,,,,,20100705,,20221212.0,0,
1493633,고용노동부 기획조정실,기획조정실,2.0,6.0,0.0,1492000,1492000,1492000,1.0,5.0,10,,,,,,,,20100705,,20221212.0,0,
1493634,고용노동부 고용정책실,고용정책실,2.0,7.0,0.0,1492000,1492000,1492000,1.0,4.0,03,,,,,,,,20100705,,20221212.0,0,
1493639,고용노동부 기획조정실 정책기획관,정책기획관,3.0,1.0,0.0,1493633,1492000,1492000,1.0,5.0,18,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-7112,02-504-6709,20100705,,20170512.0,0,
1493640,고용노동부 기획조정실 국제협력관,국제협력관,3.0,2.0,0.0,1493633,1492000,1492000,1.0,5.0,02,,,4129010700,,000010000,02-2110-7429,02-507-4755,20100705,,20110331.0,0,
1493663,고용노동부 기획조정실 정책기획관 기획재정담당관,기획재정담당관,4.0,1.0,0.0,1493639,1492000,1492000,1.0,4.0,07,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-7112,02-504-6709,20100705,,20171219.0,0,
1493665,고용노동부 기획조정실 정책기획관 규제개혁법무담당관,규제개혁법무담당관,4.0,2.0,0.0,1493639,1492000,1492000,1.0,5.0,02,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-7044,02-507-6494,20100705,,20170804.0,0,
1493667,고용노동부 기획조정실 국제협력관 국제협력담당관,국제협력담당관,4.0,1.0,0.0,1493640,1492000,1492000,1.0,5.0,30,,,,,,,,20100705,,20240516.0,0,
1493687,고용노동부 대변인,대변인,2.0,4.0,0.0,1492000,1492000,1492000,1.0,5.0,28,,,,,,,,20100705,,20221212.0,0,
1493690,고용노동부 장관정책보좌관,장관정책보좌관,2.0,2.0,0.0,1492000,1492000,1492000,1.0,5.0,08,,,,,,,,20100705,,20221212.0,0,
1493691,고용노동부 산업재해보상보험재심사위원회,산업재해보상보험재심사위원회,2.0,32.0,1.0,1492000,1492000,1492000,1.0,6.0,01,30117.0,,1165010700,,000000000,02)540-5142,02)540-5148,20100705,,20171220.0,0,
1493692,고용노동부 산업재해보상보험재심사위원회 사무국,사무국,3.0,1.0,1.0,1493691,1492000,1492000,1.0,10.0,01,30117.0,,1165010700,,000000000,,,20100705,,20171220.0,0,
1493724,고용노동부 고용정책실 고용서비스정책관,고용서비스정책관,3.0,2.0,0.0,1493634,1492000,1492000,1.0,5.0,08,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-713550-7432,2110-7033,20100705,,20170512.0,0,
1493729,고용노동부 고용정책실 고용서비스정책관 고용서비스정책과,고용서비스정책과,4.0,1.0,0.0,1493724,1492000,1492000,1.0,4.0,07,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-7135,02-503-9330,20100705,,20171219.0,0,
1493730,고용노동부 고용정책실 고용서비스정책관 고용지원실업급여과,고용지원실업급여과,4.0,3.0,0.0,1493724,1492000,1492000,1.0,4.0,07,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-7134,02-6902-8422,20100705,,20171219.0,0,
1493862,고용노동부 고용정책실 노동시장정책관,노동시장정책관,3.0,1.0,0.0,1493634,1492000,1492000,1.0,5.0,02,30117.0,,4129010700,정부세종청사 11동,000010000,02-2110-7153,02-502-6855,20100705,,20170512.0,0,
1493944,고용노동부 서울지방고용노동청,서울지방고용노동청,2.0,13.0,1.0,1492000,1492000,1492000,1.0,8.0,05,,,1114010900,장교빌딩,000010000,02-2250-5821,02-2254-0556,20100712,,20150130.0,0,
1493945,고용노동부 서울지방고용노동청 서울고용센터,서울고용센터,3.0,1.0,1.0,1493944,1492000,1492000,1.0,4.0,11,4541.0,,1114010900,1~4층,000010000,02-2250-5812,02-2254-0556,20100712,,20170516.0,0,
1493946,고용노동부 서울지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,7.0,1.0,1493944,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2250-5725,02-2254-4374,20100712,,20170512.0,0,
1493947,고용노동부 서울지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,8.0,1.0,1493944,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2250-5740,02-2250-5724,20100712,,20170512.0,0,
1493948,고용노동부 서울지방고용노동청 근로개선지도3과,근로개선지도3과,3.0,9.0,1.0,1493944,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2250-5780,02-2250-5899,20100712,,20170512.0,0,
1493957,고용노동부 서울지방고용노동청 서울강남지청,서울강남지청,3.0,14.0,2.0,1493944,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1493958,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터,서울강남고용센터,4.0,1.0,2.0,1493957,1492000,1492000,1.0,8.0,05,6192.0,,1168010600,7~10층,010240000,02-584-0009,02-6915-4025,20100712,,20170515.0,0,
1493959,고용노동부 서울지방고용노동청 서울강남지청 근로개선지도1과,근로개선지도1과,4.0,4.0,2.0,1493957,1492000,1492000,1.0,4.0,07,6192.0,,1168010600,7~10층,010240000,02-598-0791,02-598-1850,20100712,,20170515.0,0,
1493960,고용노동부 서울지방고용노동청 서울강남지청 근로개선지도2과,근로개선지도2과,4.0,5.0,2.0,1493957,1492000,1492000,1.0,4.0,07,6192.0,,1168010600,7~10층,010240000,02-598-2455,02-598-2761,20100712,,20170515.0,0,
1493961,고용노동부 서울지방고용노동청 서울강남지청 근로개선지도3과,근로개선지도3과,4.0,6.0,2.0,1493957,1492000,1492000,1.0,4.0,07,6192.0,,1168010600,7~10층,010240000,02-598-2457,02-598-0369,20100712,,20170515.0,0,
1493970,고용노동부 서울지방고용노동청 서울동부지청,서울동부지청,3.0,15.0,2.0,1493944,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1493971,고용노동부 서울지방고용노동청 서울동부지청 서울동부고용센터,서울동부고용센터,4.0,1.0,2.0,1493970,1492000,1492000,1.0,8.0,05,5717.0,,1171010700,동관 10~11층,000780000,02-2142-8924,02-6915-4043,20100712,,20170515.0,0,
1493972,고용노동부 서울지방고용노동청 서울동부지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1493970,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1493973,고용노동부 서울지방고용노동청 서울동부지청 근로개선지도2과,근로개선지도2과,4.0,7.0,2.0,1493970,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1493979,고용노동부 서울지방고용노동청 서울서부지청,서울서부지청,3.0,16.0,2.0,1493944,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1493980,고용노동부 서울지방고용노동청 서울서부지청 서울서부고용센터,서울서부고용센터,4.0,1.0,2.0,1493979,1492000,1492000,1.0,8.0,05,4157.0,,1144010400,"3,5층",001730000,02-2077-6000,02-713-8783,20100712,,20170515.0,0,
1493981,고용노동부 서울지방고용노동청 서울서부지청 근로개선지도1과,근로개선지도1과,4.0,4.0,2.0,1493979,1492000,1492000,1.0,4.0,07,4157.0,,1144010400,"3,5층",001730000,02-2077-6136,02-701-1303,20100712,,20170515.0,0,
1493982,고용노동부 서울지방고용노동청 서울서부지청 근로개선지도2과,근로개선지도2과,4.0,5.0,2.0,1493979,1492000,1492000,1.0,4.0,07,4157.0,,1144010400,"3,5층",001730000,02-2077-6157,02-701-1319,20100712,,20170515.0,0,
1493987,고용노동부 서울지방고용노동청 서울남부지청,서울남부지청,3.0,17.0,2.0,1493944,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1493988,고용노동부 서울지방고용노동청 서울남부지청 서울남부고용센터,서울남부고용센터,4.0,1.0,2.0,1493987,1492000,1492000,1.0,8.0,05,7262.0,,1156012500,서울남부고용노동지청,001150000,02-2639-2300,02-6915-4070,20100712,,20170515.0,0,
1493989,고용노동부 서울지방고용노동청 서울남부지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1493987,1492000,1492000,1.0,4.0,07,7262.0,,1156012500,서울남부고용노동지청,001150000,02-2639-2193,02-2639-2212,20100712,,20170515.0,0,
1493990,고용노동부 서울지방고용노동청 서울남부지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1493987,1492000,1492000,1.0,4.0,07,7262.0,,1156012500,서울남부고용노동지청,001150000,02-2639-2193,02-2639-2212,20100712,,20170515.0,0,
1493996,고용노동부 서울지방고용노동청 서울북부지청,서울북부지청,3.0,18.0,2.0,1493944,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1493997,고용노동부 서울지방고용노동청 서울북부지청 서울북부고용센터,서울북부고용센터,4.0,1.0,2.0,1493996,1492000,1492000,1.0,8.0,05,1137.0,,1135010500,서울북부고용노동지청,007340002,02-2171-1700,02-6915-4085,20100712,,20170515.0,0,
1493998,고용노동부 서울지방고용노동청 서울북부지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1493996,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1493999,고용노동부 서울지방고용노동청 서울북부지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1493996,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1494005,고용노동부 서울지방고용노동청 서울관악지청,서울관악지청,3.0,19.0,2.0,1493944,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494006,고용노동부 서울지방고용노동청 서울관악지청 서울관악고용센터,서울관악고용센터,4.0,1.0,2.0,1494005,1492000,1492000,1.0,8.0,05,8390.0,,1153010200,서울관악고용노동지청,001820004,02-3282-9200,02-3281-1472,20100712,,20170515.0,0,
1494007,고용노동부 서울지방고용노동청 서울관악지청 근로개선지도1과,근로개선지도1과,4.0,4.0,2.0,1494005,1492000,1492000,1.0,4.0,07,8390.0,,1153010200,서울관악고용노동지청,002220030,02-950-9731,02-985-9096,20100712,,20170515.0,0,
1494008,고용노동부 서울지방고용노동청 서울관악지청 근로개선지도2과,근로개선지도2과,4.0,5.0,2.0,1494005,1492000,1492000,1.0,4.0,07,51430.0,,1153010200,창원고용노동지청,002220030,02-950-9752,02-985-8053,20100712,,20170515.0,0,
1494123,고용노동부 부산지방고용노동청,부산지방고용노동청,2.0,14.0,1.0,1492000,1492000,1492000,1.0,8.0,05,47605.0,,2647000000,부산지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494124,고용노동부 부산지방고용노동청 부산고용센터,부산고용센터,3.0,1.0,1.0,1494123,1492000,1492000,1.0,4.0,11,48267.0,,2647000000,1~5층,000000000,,,20100712,,20180315.0,0,
1494125,고용노동부 부산지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,7.0,1.0,1494123,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1494126,고용노동부 부산지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,8.0,1.0,1494123,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1494136,고용노동부 부산지방고용노동청 부산동부지청,부산동부지청,3.0,13.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494137,고용노동부 대구지방고용노동청,대구지방고용노동청,2.0,15.0,1.0,1492000,1492000,1492000,1.0,8.0,05,42140.0,,2723000000,대구지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494140,고용노동부 대구지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,9.0,1.0,1494137,1492000,1492000,1.0,4.0,07,42140.0,,2726000000,대구지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494141,고용노동부 대구지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,10.0,1.0,1494137,1492000,1492000,1.0,4.0,07,42140.0,,2726000000,대구지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494158,고용노동부 대구지방고용노동청 포항지청,포항지청,3.0,16.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494162,고용노동부 광주지방고용노동청,광주지방고용노동청,2.0,16.0,1.0,1492000,1492000,1492000,1.0,8.0,05,61011.0,,2911011500,,000000000,,,20100712,,20171219.0,0,
1494163,고용노동부 대전지방고용노동청,대전지방고용노동청,2.0,17.0,1.0,1492000,1492000,1492000,1.0,8.0,05,27428.0,,3017011200,대전지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494181,고용노동부 대전지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,9.0,1.0,1494163,1492000,1492000,1.0,4.0,07,35238.0,,3017000000,대전지방고용노동청,000000000,,,20100712,,20171220.0,0,
1494182,고용노동부 대전지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,10.0,1.0,1494163,1492000,1492000,1.0,4.0,07,35238.0,,3017000000,대전지방고용노동청,000000000,,,20100712,,20171220.0,0,
1494231,고용노동부 부산지방고용노동청 부산동부지청 부산동부고용센터,부산동부고용센터,4.0,1.0,2.0,1494136,1492000,1492000,1.0,8.0,05,46332.0,,2650000000,부산동부고용센터,000000000,,,20100712,,20171219.0,0,
1494234,고용노동부 부산지방고용노동청 부산북부지청,부산북부지청,3.0,14.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494239,고용노동부 부산지방고용노동청 부산북부지청 근로개선지도과,근로개선지도과,4.0,3.0,2.0,1494234,1492000,1492000,1.0,4.0,07,46938.0,,2653000000,부산지방고용노동청 부산북부지청,000000000,,,20100712,,20171219.0,0,
1494244,고용노동부 부산지방고용노동청 창원지청,창원지청,3.0,15.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494245,고용노동부 부산지방고용노동청 창원지청 창원고용센터,창원고용센터,4.0,1.0,2.0,1494244,1492000,1492000,1.0,8.0,05,51430.0,,4811000000,창원고용노동지청,000000000,,,20100712,,20171219.0,0,
1494246,고용노동부 부산지방고용노동청 창원지청 마산고용센터,마산고용센터,4.0,2.0,2.0,1494244,1492000,1492000,1.0,8.0,05,51316.0,,4816000000,3~5층,000000000,,,20100712,,20171219.0,0,
1494248,고용노동부 부산지방고용노동청 창원지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1494244,1492000,1492000,1.0,4.0,07,51430.0,,4811000000,창원고용노동지청,000000000,,,20100712,,20171219.0,0,
1494249,고용노동부 부산지방고용노동청 창원지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1494244,1492000,1492000,1.0,4.0,07,51430.0,,4811000000,창원고용노동지청,000000000,,,20100712,,20171219.0,0,
1494254,고용노동부 부산지방고용노동청 울산지청,울산지청,3.0,16.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494255,고용노동부 부산지방고용노동청 울산지청 울산고용센터,울산고용센터,4.0,1.0,2.0,1494254,1492000,1492000,1.0,8.0,05,44664.0,,3114000000,울산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494256,고용노동부 부산지방고용노동청 울산지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1494254,1492000,1492000,1.0,4.0,07,44664.0,,3114000000,울산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494257,고용노동부 부산지방고용노동청 울산지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1494254,1492000,1492000,1.0,4.0,07,44664.0,,3114000000,울산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494262,고용노동부 부산지방고용노동청 양산지청,양산지청,3.0,17.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494263,고용노동부 부산지방고용노동청 양산지청 김해고용센터,김해고용센터,4.0,1.0,2.0,1494262,1492000,1492000,1.0,8.0,05,50925.0,,4825000000,양산고용노동지청 김해고용센터,000000000,,,20100712,,20180315.0,0,
1494264,고용노동부 부산지방고용노동청 양산지청 양산고용센터,양산고용센터,4.0,2.0,2.0,1494262,1492000,1492000,1.0,8.0,05,50629.0,,4833000000,양산고용노동지청 양산센터,000000000,,,20100712,,20180315.0,0,
1494269,고용노동부 부산지방고용노동청 진주지청,진주지청,3.0,18.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494272,고용노동부 부산지방고용노동청 진주지청 근로개선지도과,근로개선지도과,4.0,5.0,2.0,1494269,1492000,1492000,1.0,4.0,07,52629.0,,4817000000,진주고용노동지청,000000000,,,20100712,,20180315.0,0,
1494276,고용노동부 부산지방고용노동청 통영지청,통영지청,3.0,19.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494279,고용노동부 부산지방고용노동청 통영지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494276,1492000,1492000,1.0,4.0,07,53016.0,,4822000000,통영고용노동지청,000000000,,,20100712,,20171219.0,0,
1494288,고용노동부 서울지방고용노동청 서울고용센터 기업지원과,기업지원과,4.0,4.0,2.0,1493945,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2004-7370,02-6915-4018,20100712,,20170512.0,0,
1494289,고용노동부 서울지방고용노동청 서울고용센터 직업능력개발과,직업능력개발과,4.0,5.0,2.0,1493945,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2004-7901,02-6915-4024,20100712,,20170512.0,0,
1494321,고용노동부 부산지방고용노동청 부산고용센터 기업지원과,기업지원과,4.0,4.0,1.0,1494124,1492000,1492000,1.0,4.0,07,47209.0,,2647000000,부산지방고용노동청,000000000,,,20100712,,20170515.0,0,
1494322,고용노동부 부산지방고용노동청 부산고용센터 직업능력개발과,직업능력개발과,4.0,5.0,1.0,1494124,1492000,1492000,1.0,4.0,07,47605.0,,2647000000,부산지방고용노동청,000000000,,,20100712,,20170515.0,0,
1494340,고용노동부 대구지방고용노동청 구미지청,구미지청,3.0,17.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494341,고용노동부 대구지방고용노동청 구미지청 구미고용센터,구미고용센터,4.0,1.0,2.0,1494340,1492000,1492000,1.0,8.0,05,39281.0,,4719000000,구미고용센터,000000000,,,20100712,,20171219.0,0,
1494342,고용노동부 대구지방고용노동청 구미지청 김천고용센터,김천고용센터,4.0,2.0,2.0,1494340,1492000,1492000,1.0,8.0,05,39647.0,,4715000000,김천고용센터,000000000,,,20100712,,20171219.0,0,
1494343,고용노동부 대구지방고용노동청 구미지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494340,1492000,1492000,1.0,4.0,07,39390.0,,4719000000,구미고용노동지청,000000000,,,20100712,,20171219.0,0,
1494347,고용노동부 대구지방고용노동청 영주지청,영주지청,3.0,18.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494348,고용노동부 대구지방고용노동청 영주지청 영주고용센터,영주고용센터,4.0,1.0,2.0,1494347,1492000,1492000,1.0,8.0,05,36088.0,,4721000000,영주고용센터,000000000,,,20100712,,20171219.0,0,
1494349,고용노동부 대구지방고용노동청 영주지청 문경고용센터,문경고용센터,4.0,2.0,2.0,1494347,1492000,1492000,1.0,8.0,05,36977.0,,4728000000,산림조합건물 4층,000000000,,,20100712,,20171219.0,0,
1494351,고용노동부 대구지방고용노동청 안동지청,안동지청,3.0,19.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494352,고용노동부 대구지방고용노동청 안동지청 안동고용센터,안동고용센터,4.0,1.0,2.0,1494351,1492000,1492000,1.0,8.0,05,36643.0,,4717000000,안동고용노동지청,000000000,,,20100712,,20171219.0,0,
1494354,고용노동부 광주지방고용노동청 광주고용센터,광주고용센터,3.0,1.0,1.0,1494162,1492000,1492000,1.0,4.0,11,61240.0,,2920000000,광주고용센터,000000000,,,20100712,,20171219.0,0,
1494355,고용노동부 광주지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,7.0,1.0,1494162,1492000,1492000,1.0,4.0,07,61011.0,,2920000000,광주지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494356,고용노동부 광주지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,8.0,1.0,1494162,1492000,1492000,1.0,4.0,07,61011.0,,2920000000,광주지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494364,고용노동부 광주지방고용노동청 광주고용센터 기업지원과,기업지원과,4.0,6.0,1.0,1494354,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20230925.0,0,
1494365,고용노동부 광주지방고용노동청 광주고용센터 직업능력개발과,직업능력개발과,4.0,7.0,1.0,1494354,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20230925.0,0,
1494366,고용노동부 광주지방고용노동청 전주지청,전주지청,3.0,15.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494367,고용노동부 광주지방고용노동청 전주지청 전주고용센터,전주고용센터,4.0,1.0,2.0,1494366,1492000,1492000,1.0,8.0,05,54936.0,,4511300000,전주고용센터,000000000,,,20100712,,20171219.0,0,
1494368,고용노동부 광주지방고용노동청 전주지청 정읍고용센터,정읍고용센터,4.0,2.0,2.0,1494366,1492000,1492000,1.0,8.0,05,56178.0,,4518000000,정읍고용센터,000000000,,,20100712,,20171219.0,0,
1494370,고용노동부 광주지방고용노동청 전주지청 근로개선지도1과,근로개선지도1과,4.0,6.0,2.0,1494366,1492000,1492000,1.0,4.0,07,55014.0,,4511300000,전주고용노동지청,000000000,,,20100712,,20171219.0,0,
1494371,고용노동부 광주지방고용노동청 전주지청 근로개선지도2과,근로개선지도2과,4.0,7.0,2.0,1494366,1492000,1492000,1.0,4.0,07,55014.0,,4511300000,전주고용노동지청,000000000,,,20100712,,20171219.0,0,
1494376,고용노동부 광주지방고용노동청 익산지청,익산지청,3.0,16.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494377,고용노동부 광주지방고용노동청 익산지청 익산고용센터,익산고용센터,4.0,1.0,2.0,1494376,1492000,1492000,1.0,8.0,05,54552.0,,4514000000,익산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494378,고용노동부 광주지방고용노동청 익산지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494376,1492000,1492000,1.0,4.0,07,54552.0,,4514000000,익산고용노동지청,000000000,,,20100712,,20170516.0,0,
1494380,고용노동부 광주지방고용노동청 군산지청,군산지청,3.0,17.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494381,고용노동부 광주지방고용노동청 군산지청 군산고용센터,군산고용센터,4.0,1.0,2.0,1494380,1492000,1492000,1.0,8.0,05,54076.0,,4513000000,군산고용노동지청,000000000,,,20100712,,20180315.0,0,
1494382,고용노동부 광주지방고용노동청 군산지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494380,1492000,1492000,1.0,4.0,07,54076.0,,4513000000,군산고용노동지청,000000000,,,20100712,,20180315.0,0,
1494384,고용노동부 광주지방고용노동청 목포지청,목포지청,3.0,18.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494385,고용노동부 광주지방고용노동청 목포지청 목포고용센터,목포고용센터,4.0,1.0,2.0,1494384,1492000,1492000,1.0,8.0,05,58691.0,,4611000000,목포고용노동지청,000000000,,,20100712,,20170516.0,0,
1494386,고용노동부 광주지방고용노동청 목포지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494384,1492000,1492000,1.0,4.0,07,58691.0,,4611000000,목포고용노동지청,000000000,,,20100712,,20170516.0,0,
1494388,고용노동부 광주지방고용노동청 여수지청,여수지청,3.0,19.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494389,고용노동부 광주지방고용노동청 여수지청 순천고용센터,순천고용센터,4.0,1.0,2.0,1494388,1492000,1492000,1.0,8.0,05,57966.0,,4615000000,순천고용센터,000000000,,,20100712,,20180315.0,0,
1494390,고용노동부 광주지방고용노동청 여수지청 여수고용센터,여수고용센터,4.0,2.0,2.0,1494388,1492000,1492000,1.0,8.0,05,59691.0,,4613000000,여수고용센터,000000000,,,20100712,,20180315.0,0,
1494391,고용노동부 광주지방고용노동청 여수지청 근로개선지도과,근로개선지도과,4.0,5.0,2.0,1494388,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20221212.0,0,
1494393,고용노동부 대전지방고용노동청 청주지청,청주지청,3.0,15.0,2.0,1494163,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494394,고용노동부 대전지방고용노동청 청주지청 청주고용센터,청주고용센터,4.0,1.0,2.0,1494393,1492000,1492000,1.0,8.0,05,28798.0,,4311300000,청주고용노동지청,000000000,,,20100712,,20180315.0,0,
1494401,고용노동부 대전지방고용노동청 천안지청,천안지청,3.0,16.0,2.0,1494163,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494402,고용노동부 대전지방고용노동청 천안지청 천안고용센터,천안고용센터,4.0,1.0,2.0,1494401,1492000,1492000,1.0,4.0,07,31107.0,,4413100000,천안고용노동지청,000000000,,,20100712,,20180315.0,0,
1494403,고용노동부 대전지방고용노동청 천안지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1494401,1492000,1492000,1.0,4.0,07,31107.0,,4413100000,천안고용노동지청,000000000,,,20100712,,20180315.0,0,
